0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.4118
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.4992
0.0000
0.0000
0.0000
0.9585
0.0000
0.0000
