0,0,0,0.0000,11.6840,0.3077,108.5069,0.0000,0.0000,3.6050,0.0190,0.0000,500.0180,0.0000,96.7697
0,0,1,0.0000,383.0414,1645.9043,-253.8607,999.9996,0.0000,0.0003,267.3767,0.0000,754.0259,0.0000,0.0563
0,0,2,0.0000,-518.6517,1000.0006,652.7924,999.9998,0.0000,-0.0002,0.0000,499.9999,227.7102,0.0000,-1399.9996
0,0,3,0.0000,-323.5395,0.0376,572.7178,0.0000,0.0000,-117.1284,0.0189,0.0000,227.7281,0.0000,48.5046
0,0,4,0.0000,-289.7294,76.1221,529.7010,0.0000,0.0000,-103.0026,0.0191,0.0000,227.7462,0.0000,392.5940
0,0,5,0.0000,-389.7722,0.0313,678.3912,0.0000,0.0000,-147.9243,0.0189,0.0000,227.7641,0.0000,54.8736
0,0,6,0.0000,104.1969,723.7195,6.2436,0.0000,0.0000,34.3035,0.0190,0.0000,227.7821,50.2959,161.5185
0,0,7,0.0000,-268.3863,0.0371,548.2685,0.0000,0.0000,-94.6262,0.0190,0.0000,227.8001,73.4193,519.2885
0,0,8,0.0000,-275.6184,662.4579,548.3232,662.4563,0.0000,-74.9502,0.0000,121.4101,100.0000,282.3794,-1000.0000
0,0,9,0.0000,712.2175,1971.6055,-517.8964,1000.0000,0.0000,0.0000,500.0000,0.0000,575.0000,692.8986,-102.2918
0,0,10,0.0000,77.9711,0.1846,92.7218,0.0000,489.2718,23.7244,0.0013,0.0000,575.0012,879.3318,610.8561
0,0,11,0.0000,64.0753,0.1359,111.2589,0.0000,381.6763,20.4808,0.0013,0.0000,575.0024,1216.7131,124.2035
0,0,12,0.0000,-66.5402,0.0702,282.2228,0.0000,0.0000,-22.0583,0.0000,134.9661,432.9329,1220.9212,-457.6374
0,0,13,0.0000,-154.9839,0.0285,404.3833,0.0000,207.6853,-52.1213,0.0013,0.0000,432.9341,1542.9318,-394.7369
0,0,14,0.0000,-283.2166,0.0341,573.3877,0.0000,0.0000,-100.6083,0.0000,2.6396,430.1556,1372.7116,-401.6272
0,0,15,0.0000,642.0117,1406.3156,-756.1900,429.1298,0.0000,309.6154,499.9999,0.0000,905.1555,1239.3045,-156.7731
0,0,16,0.0000,-373.4245,0.0290,701.6880,0.0000,0.0000,-141.1332,0.0000,2.5390,902.4829,909.4705,6.5739
0,0,17,0.0000,-329.9141,0.0301,634.2358,0.0000,0.0000,-120.6111,0.0000,69.4664,829.3605,578.8318,33.2671
0,0,18,0.0000,-256.2838,0.0378,534.8110,0.0000,0.0000,-89.7940,0.0000,52.3318,774.2744,212.3335,419.2006
0,0,19,0.0000,-152.5635,0.0526,394.8024,0.0000,0.0000,-51.0239,0.0000,78.0153,692.1531,28.9695,18.9940
0,0,20,0.0000,-32.5319,0.0841,232.0013,0.0000,0.0000,-10.8492,0.0000,78.2675,609.7663,25.6798,0.0000
0,0,21,0.0000,74.7168,0.3201,92.9547,0.0000,0.0000,24.4176,0.0000,86.6597,518.5456,0.0000,0.0000
0,0,22,0.0000,368.8002,1811.3565,-206.5289,1000.0000,0.0000,0.0000,74.5870,0.0000,589.4031,0.0000,0.0000
0,0,23,0.0000,-91.4344,0.0826,265.1092,0.0000,0.0000,-30.3442,0.0000,84.9330,500.0000,0.0000,0.0000
0,1,0,0.0000,84.0119,2.1321,51.4050,0.0000,0.0000,27.3540,0.0000,37.5294,460.4954,0.0000,0.0000
0,1,1,0.0000,397.7381,1084.1556,-400.5514,353.7868,0.0000,148.8871,0.0000,19.8464,439.6045,0.0000,0.0000
0,1,2,0.0000,-131.4434,0.0033,321.3793,0.0000,0.0000,-44.2382,0.0000,39.0347,398.5154,0.0000,0.0000
0,1,3,0.0000,25.7650,45.7588,107.8621,0.0000,0.0000,8.1285,0.0000,40.4354,355.9518,0.0000,0.0000
0,1,4,0.0000,412.4874,722.4562,-428.1424,0.0000,0.0000,160.1465,0.0000,37.0626,316.9386,0.0000,12.8564
0,1,5,0.0000,-105.7532,5.5438,300.7883,0.0000,0.0000,-35.4654,0.0000,41.1751,273.5964,0.0000,10.5604
0,1,6,0.0000,57.8563,894.6672,104.8693,0.0000,0.0000,18.8084,0.0000,30.5170,241.4733,50.2959,84.0987
0,1,7,0.0000,-35.1067,1.8018,249.7330,0.0000,0.0000,-11.9573,0.0000,40.8330,198.4913,73.4193,8.0487
0,1,8,0.0000,-32.0555,0.0083,233.8723,0.0000,0.0000,-10.8466,0.0000,48.2283,147.7247,282.3793,7.4274
0,1,9,0.0000,488.5468,1978.1014,-292.9374,999.9864,0.0027,0.0141,500.0000,0.0000,622.7247,121.5516,500.0000
0,1,10,0.0000,123.3830,1.7434,41.8070,0.0000,0.0000,40.8683,0.0000,33.6803,587.2717,879.3318,6.1700
0,1,11,0.0000,100.4191,0.6780,55.7012,0.0000,185.5588,33.2481,0.0013,0.0000,587.2730,1216.7131,0.0000
0,1,12,0.0000,52.3077,2.1543,120.1014,0.0000,228.2485,17.0937,0.0013,0.0000,587.2742,1220.9212,0.0000
0,1,13,0.0000,19.2353,4.6287,176.9580,0.0000,87.0766,6.0994,0.0013,0.0000,587.2754,1542.9318,-500.0000
0,1,14,0.0000,-22.7257,8.8960,229.0887,0.0000,352.8567,-7.4018,0.0013,0.0000,587.2766,1372.7116,0.0000
0,1,15,0.0000,610.0603,959.3313,-721.8110,0.0003,0.0000,303.6168,280.4401,0.0000,853.6946,1239.3045,-0.0001
0,1,16,0.0000,-83.9126,3.7163,303.4868,0.0000,0.0000,-28.0934,0.0000,72.2004,777.6942,909.4705,-253.9340
